-48.862, -14.538, 94.793
-47.99, -15.027, 94.793
-47.109, -15.501, 94.849
-46.221, -15.96, 94.909
-45.326, -16.405, 94.973
-44.423, -16.836, 95.041
-43.514, -17.253, 95.113
-42.599, -17.655, 95.187
-41.677, -18.044, 95.264
-40.75, -18.418, 95.344
-39.817, -18.779, 95.426
-38.88, -19.126, 95.509
-37.937, -19.459, 95.595
-36.989, -19.779, 95.681
-36.038, -20.085, 95.769
-35.082, -20.379, 95.857
-34.122, -20.66, 95.946
-33.158, -20.928, 95.946
-32.192, -21.183, 96.036
-31.222, -21.426, 96.125
-30.249, -21.657, 96.215
-29.273, -21.877, 96.305
-28.295, -22.085, 96.395
-27.314, -22.281, 96.484
-26.332, -22.467, 96.573
-25.347, -22.642, 96.662
-24.361, -22.806, 96.751
-23.373, -22.961, 96.839
-22.383, -23.105, 96.926
-21.392, -23.239, 97.013
-20.4, -23.364, 97.1
-19.407, -23.48, 97.186
-18.413, -23.587, 97.272
-17.418, -23.685, 97.357
-16.422, -23.775, 97.443
-15.425, -23.856, 97.528
-14.428, -23.93, 97.613
-13.43, -23.996, 97.698
-12.432, -24.054, 97.783
-11.433, -24.106, 97.868
-10.434, -24.151, 97.954
-9.435, -24.189, 98.04
-8.435, -24.221, 98.127
-7.435, -24.247, 98.215
-6.436, -24.267, 98.395
-5.436, -24.282, 98.488
-4.436, -24.292, 98.582
-3.436, -24.297, 98.679
-2.436, -24.297, 98.778
-1.436, -24.294, 98.881
-0.436, -24.287, 98.987
0.564, -24.276, 99.097
1.564, -24.263, 99.212
2.564, -24.247, 99.457
3.564, -24.229, 99.59
4.563, -24.209, 99.729
5.563, -24.189, 99.877
6.563, -24.167, 99.965
7.563, -24.146, 99.33
8.563, -24.125, 98.043
9.562, -24.106, 96.739
10.562, -24.089, 95.417
11.562, -24.075, 94.077
12.562, -24.066, 92.717
13.562, -24.061, 91.337
14.562, -24.064, 89.936
15.562, -24.075, 88.512
16.562, -24.097, 87.066
17.561, -24.131, 85.595
18.56, -24.182, 84.098
19.557, -24.253, 82.574
20.553, -24.346, 81.022
21.544, -24.481, 79.439
22.524, -24.677, 80.066
23.49, -24.935, 81.006
24.438, -25.252, 82.187
25.366, -25.624, 83.53
26.272, -26.047, 84.24
27.156, -26.514, 85.697
28.018, -27.022, 87.16
28.858, -27.564, 88.591
29.677, -28.137, 89.965
30.477, -28.737, 91.267
31.26, -29.36, 92.494
32.026, -30.002, 93.078
32.777, -30.662, 94.193
33.516, -31.336, 95.242
34.244, -32.021, 96.234
34.964, -32.716, 97.179
35.676, -33.418, 97.638
36.382, -34.126, 98.536
37.085, -34.837, 99.418
37.786, -35.551, 99.706
38.486, -36.264, 99.265
39.188, -36.977, 98.372
39.893, -37.686, 97.452
40.603, -38.39, 96.492
41.32, -39.087, 95.994
42.046, -39.775, 94.952
42.782, -40.452, 93.84
43.53, -41.115, 92.647
44.293, -41.762, 91.366
45.072, -42.389, 90.311
45.869, -42.992, 88.893
46.686, -43.569, 87.453
47.525, -44.114, 85.989
48.385, -44.623, 84.499
49.269, -45.09, 82.983
50.176, -45.51, 81.458
51.106, -45.877, 80.088
52.057, -46.187, 78.966
53.026, -46.433, 78.181
54.01, -46.612, 77.806
55.003, -46.723, 77.884
55.629, -46.763, 77.382
54.629, -46.768, 75.723
53.629, -46.773, 74.027
52.629, -46.778, 72.291
51.629, -46.784, 70.512
50.629, -46.789, 68.688
49.629, -46.794, 66.813
48.629, -46.799, 64.885
47.629, -46.804, 62.897
46.629, -46.81, 60.844
45.629, -46.815, 58.72
44.629, -46.82, 56.515
43.629, -46.825, 54.222
42.629, -46.83, 51.827
41.629, -46.836, 49.315
40.629, -46.841, 46.669
39.629, -46.846, 43.863
38.629, -46.851, 40.866
37.629, -46.856, 37.63
36.629, -46.862, 34.088
35.629, -46.867, 30.133
34.629, -46.872, 25.573
33.629, -46.877, 20
32.428, -46.883, 0
32.428, -46.883, 0
12.428, -46.988, 0
endData
127
100
200
-48.862, -14.538, -23.994, -28.749, 6.887, -22.737, 20.824, -24.377
20.824, -24.377, 34.761, -26.016, 41.866, -46.512, 55.816, -46.762
55.816, -46.762, 44.122, -46.823, 44.122, -46.823, 32.428, -46.883
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":14,"robotHeight":15,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"q6mxhm2xvA","x":-48.86244467748529,"y":-14.538490250795396,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Y8Z7zwfwWW","x":-23.993974511651057,"y":-28.749044631272103,"lock":false,"visible":true,"__type":"control"},{"uid":"eaJgGMg2xk","x":6.886653276692556,"y":-22.73688700876273,"lock":false,"visible":true,"__type":"control"},{"uid":"sUhAaiiFcz","x":20.823927765237016,"y":-24.376566360356193,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jizwWZVmeq"},{"controls":[{"uid":"sUhAaiiFcz","x":20.823927765237016,"y":-24.376566360356193,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"vz9cWE3toh","x":34.76120225378148,"y":-26.016245711949658,"lock":false,"visible":true,"__type":"control"},{"uid":"rL2XGs2rM1","x":41.86647944401983,"y":-46.512237606867984,"lock":false,"visible":true,"__type":"control"},{"uid":"UHRSwUlyXT","x":55.81562808168491,"y":-46.76176920055894,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ibxXSUSyV0"},{"controls":[{"uid":"UHRSwUlyXT","x":55.81562808168491,"y":-46.76176920055894,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"aFKjqzx077","x":32.42784472049675,"y":-46.8834765484429,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ZXMa7qoqAm"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"wQTcmsXJVd","lock":false,"visible":true}]}
